Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,TP9,TP10,Event Id,Event Date,Event Duration
437.3906250000,39,2193.5898437500,4086.6667480469,4631.7949218750,721.7948608398,2346.5385742188,987.9487304688,4029.6154785156,734.3589477539,1738.0769042969,4507.6923828125,6265.7690429688,7607.4360351563,4024.6154785156,884.3589477539,4018.7180175781,8082.5639648438,,,
437.3984375000,39,4614.6152343750,1688.8461914063,2783.5898437500,4313.9741210938,5391.4101562500,738.5897216797,5621.5385742188,4807.0512695313,5796.0258789063,1041.0256347656,1996.6666259766,6477.4360351563,3314.2307128906,7189.2309570313,3516.7949218750,3932.4357910156,,,
437.4062500000,39,48.0769157410,682.6923217773,670.7692260742,7214.3588867188,6882.9487304688,138.4615325928,6217.6923828125,2473.2050781250,5641.6665039063,5215.0000000000,3111.4101562500,612.6923217773,6494.6152343750,2533.4614257813,8077.4360351563,4432.9487304688,,,
437.4140625000,39,6098.2050781250,7361.9228515625,1660.5128173828,1641.4102783203,4214.3588867188,3789.1025390625,7413.2050781250,8229.8720703125,2872.8205566406,4314.8715820313,2981.2819824219,4632.5639648438,7058.8461914063,877.3076782227,2250.7692871094,5260.5126953125,,,
437.4218750000,39,2901.6667480469,8106.4101562500,3591.1538085938,3636.9230957031,4284.3588867188,3323.3332519531,805.7692260742,4504.8715820313,521.6666870117,8272.9482421875,597.9487304688,3377.3076171875,2905.7692871094,6825.8974609375,5818.8461914063,1782.0512695313,,,
437.4296875000,39,7013.5898437500,6273.3334960938,6906.1538085938,5654.6152343750,332.3076782227,8023.4614257813,4707.5639648438,6806.2822265625,3615.0000000000,5181.5385742188,249.2307586670,6485.8974609375,6710.1284179688,7338.5898437500,2786.0256347656,6868.4614257813,,,
437.4375000000,39,2463.2050781250,2480.2563476563,4743.5898437500,817.0512695313,2892.8205566406,4501.4101562500,8156.2822265625,8027.6923828125,3430.3845214844,5256.9228515625,6906.4101562500,8111.6665039063,5148.8461914063,2055.1281738281,7223.3334960938,3823.3332519531,,,
437.4453125000,39,7135.7690429688,5950.8974609375,7688.8461914063,5997.8203125000,4713.3334960938,6653.8461914063,6870.3847656250,7720.0000000000,1565.2563476563,5547.6923828125,7694.8715820313,7249.4873046875,2098.3332519531,791.7948608398,5783.4614257813,5229.2309570313,,,
437.4531250000,39,712.6923217773,4508.9741210938,5623.7177734375,3605.8974609375,4701.6665039063,4560.6411132813,5840.1284179688,5583.9741210938,221.7948608398,7183.2050781250,5751.4101562500,222.4358825684,1595.5128173828,4767.8203125000,300.8974304199,3752.3076171875,,,
437.4609375000,39,7871.0258789063,6348.3334960938,7920.1284179688,4682.6923828125,5960.3847656250,8336.6669921875,8043.0771484375,908.4615478516,4756.0258789063,5296.0258789063,3288.2050781250,3844.7436523438,493.0769042969,5827.5639648438,479.7435913086,1152.3077392578,,,
437.4687500000,39,4558.3334960938,3228.8461914063,5541.6665039063,6772.5639648438,8000.5126953125,4764.2309570313,5733.4614257813,4283.2050781250,8295.2568359375,6839.2309570313,6050.0000000000,3059.7436523438,1377.4359130859,6019.6152343750,5824.1025390625,3592.5642089844,,,
437.4765625000,39,5931.2822265625,5708.7177734375,1990.8974609375,5710.8974609375,3852.9487304688,2581.9230957031,5569.6152343750,4291.1538085938,5884.6152343750,1847.9487304688,3852.1794433594,3265.6411132813,1841.2821044922,2494.1025390625,6190.2563476563,919.6153564453,,,
437.4843750000,39,7194.7436523438,972.1795043945,4006.9230957031,6778.5898437500,7038.9741210938,5368.9741210938,7122.5639648438,6235.2563476563,6226.0258789063,3078.7180175781,127.1794815063,3917.5642089844,5871.0258789063,517.0512695313,2754.4870605469,4398.3334960938,,,
437.4921875000,39,8161.7949218750,1451.5384521484,6866.4101562500,7398.7177734375,1599.1025390625,7287.5639648438,1794.1025390625,2188.5898437500,1390.8974609375,7533.4614257813,6797.5639648438,269.3589782715,8203.4619140625,7913.5898437500,3313.8461914063,4511.0258789063,,,
437.5000000000,39,5559.8715820313,6473.2050781250,834.2307739258,7837.6923828125,1005.7692260742,5640.3847656250,4893.8461914063,2760.7692871094,2389.8718261719,2681.5385742188,7788.2050781250,4051.7949218750,3307.9487304688,1202.3077392578,3973.9743652344,6076.7949218750,,,
437.5078125000,39,3453.0769042969,7310.8974609375,6833.5898437500,3456.5385742188,3913.2050781250,88.4615325928,7481.2822265625,1613.8461914063,5352.3076171875,1042.8205566406,6706.9228515625,2097.6923828125,3361.0256347656,5349.2309570313,1737.5640869141,5472.5639648438,,,
437.5156250000,39,7572.3076171875,7687.0512695313,4059.6154785156,5819.2309570313,871.5384521484,6508.0771484375,809.6153564453,380.5128173828,5956.6665039063,7829.2309570313,4653.7177734375,6848.8461914063,4731.4101562500,585.0000000000,2357.8205566406,6949.8715820313,,,
437.5234375000,39,4424.4873046875,8246.5380859375,4248.2050781250,3925.7692871094,5033.8461914063,8327.3076171875,6948.9741210938,4751.1538085938,1394.8718261719,7272.3076171875,4009.2307128906,7277.4360351563,5667.9487304688,5389.1025390625,1579.4871826172,7824.1025390625,,,
437.5312500000,39,3057.8205566406,2215.5126953125,8098.2050781250,2463.7180175781,5208.3334960938,3213.4614257813,6182.5639648438,2191.1538085938,1601.2821044922,3731.4101562500,3809.1025390625,5963.5898437500,4828.7177734375,3453.4614257813,3760.0000000000,4183.9741210938,,,
437.5390625000,39,3221.1538085938,1442.0512695313,7092.8203125000,5322.3076171875,4246.5385742188,3100.8974609375,4513.0771484375,1573.9743652344,11.2820425034,505.0000000000,4323.7177734375,8271.4101562500,1608.8461914063,5385.3847656250,6860.1284179688,4614.2309570313,,,
437.5468750000,39,2727.3076171875,7808.3334960938,3262.5642089844,4697.1796875000,3470.1281738281,7225.5126953125,6883.4614257813,334.2307739258,1387.6922607422,6065.5126953125,1779.2307128906,1144.8718261719,5604.6152343750,2735.2563476563,3892.3076171875,1980.2563476563,,,
437.5546875000,39,4225.3847656250,5298.2050781250,5826.0258789063,3683.3332519531,2935.6411132813,4942.5639648438,4162.0512695313,953.7179565430,5778.0771484375,757.3076782227,2254.8718261719,8186.9228515625,4502.6923828125,680.3845825195,6941.1538085938,6251.6665039063,,,
437.5625000000,39,3424.3588867188,4588.5898437500,3664.4870605469,4586.5385742188,6836.1538085938,4033.9743652344,3126.6667480469,3359.1025390625,6577.0512695313,3626.1538085938,5614.3588867188,1763.7178955078,7099.2309570313,2563.8461914063,466.2820434570,2726.1538085938,,,
437.5703125000,39,448.4615173340,6721.0258789063,4469.6152343750,8040.6411132813,1266.7949218750,964.2307739258,4908.2050781250,6885.0000000000,8246.2822265625,7557.3076171875,6866.7949218750,2085.8974609375,1473.5897216797,6300.8974609375,3482.9487304688,6920.1284179688,,,
437.5781250000,39,8171.0258789063,3239.7436523438,3557.6923828125,3062.4357910156,2957.3076171875,875.6409912109,1543.8461914063,5317.0512695313,7461.6665039063,2305.0000000000,3388.9743652344,7003.5898437500,3164.6154785156,6572.1796875000,8058.8461914063,3391.7949218750,,,
437.5859375000,39,5546.5385742188,7646.1538085938,2044.2307128906,7140.2563476563,7927.5639648438,7097.6923828125,3414.3588867188,906.7948608398,6876.4101562500,1573.5897216797,3130.3845214844,2751.7949218750,4586.1538085938,3242.4357910156,366.5384521484,464.6153869629,,,
437.5937500000,39,4960.0000000000,3931.5385742188,7563.3334960938,7783.7177734375,5452.8203125000,1584.8718261719,2054.6154785156,7997.5639648438,3159.8718261719,6376.0258789063,6468.8461914063,3473.5898437500,5772.0512695313,7213.7177734375,3077.1794433594,2626.7949218750,,,
437.6015625000,39,3930.6411132813,5625.2563476563,3671.1538085938,3239.6154785156,4212.6923828125,3029.6154785156,175.7692260742,1107.3077392578,5491.4101562500,8166.2822265625,4750.3847656250,720.1281738281,2365.2563476563,4261.4101562500,1210.3846435547,4642.8203125000,,,
437.6093750000,39,338.7179260254,340.2564086914,6132.6923828125,5005.1284179688,4245.3847656250,8274.8720703125,7292.4360351563,1660.0000000000,1251.2821044922,548.7179565430,7923.3334960938,2259.8718261719,3490.8974609375,1278.9743652344,1238.3333740234,7008.7177734375,,,
437.6171875000,39,8203.9746093750,8396.9228515625,8126.9228515625,214.7435760498,3047.9487304688,7057.1796875000,8367.6923828125,2402.4357910156,6178.8461914063,5006.5385742188,5800.2563476563,7217.8203125000,5229.3588867188,1597.1794433594,3141.6667480469,3692.1794433594,,,
437.6250000000,39,7563.9746093750,6698.5898437500,781.6666870117,127.3076858521,7888.5898437500,2473.7180175781,8136.9228515625,5460.0000000000,4116.4101562500,6738.4614257813,2985.0000000000,6904.6152343750,4659.2309570313,3023.0769042969,3273.9743652344,3642.9487304688,,,
437.6328125000,39,1443.5897216797,4886.5385742188,6803.8461914063,52.3076820374,5417.9487304688,6637.5639648438,2006.2821044922,4117.3076171875,916.4102783203,1205.2563476563,1010.5128173828,7220.1284179688,6999.1025390625,598.7179565430,3615.0000000000,4350.2563476563,,,
437.6406250000,39,4490.8974609375,2009.3590087891,5036.2822265625,3777.9487304688,3091.4101562500,1928.3333740234,1282.4359130859,4747.6923828125,4095.6411132813,7200.3847656250,454.7435913086,5873.5898437500,3758.2050781250,6743.9741210938,7414.7436523438,3263.7180175781,,,
437.6484375000,39,6614.1025390625,5814.8715820313,5608.7177734375,2329.1025390625,6350.1284179688,6841.2822265625,6133.8461914063,6511.0258789063,3371.5385742188,4079.1025390625,4651.5385742188,6809.2309570313,3028.3332519531,7352.5639648438,5972.9487304688,4364.1025390625,,,
437.6562500000,39,3242.8205566406,3809.7436523438,2812.9487304688,9.3589658737,596.0256347656,8306.2822265625,2797.4357910156,5699.7436523438,5618.7177734375,1951.9230957031,698.9743652344,6284.2309570313,1164.8718261719,617.3076782227,756.2820434570,7512.6923828125,,,
437.6640625000,39,4928.5898437500,8373.7177734375,5088.3334960938,7452.1796875000,6257.4360351563,5763.7177734375,5543.4614257813,3662.6923828125,966.5384521484,5684.6152343750,348.5897216797,3659.4870605469,2823.5898437500,4962.1796875000,629.3589477539,7294.3588867188,,,
437.6718750000,39,1587.4359130859,5446.5385742188,1438.8461914063,2043.8461914063,5620.8974609375,3336.9230957031,7107.4360351563,5569.4873046875,7946.9228515625,986.2820434570,4315.7690429688,8200.0000000000,6425.8974609375,2720.2563476563,1336.5384521484,916.6666870117,,,
437.6796875000,39,958.2051391602,4748.9741210938,5074.8715820313,6260.8974609375,4341.0258789063,3012.9487304688,1363.9743652344,4931.1538085938,1779.8718261719,6508.2050781250,7427.5639648438,3280.6411132813,6951.7949218750,7035.6411132813,5783.9741210938,8221.7949218750,,,
437.6875000000,39,1883.4615478516,2887.0512695313,3977.9487304688,6074.1025390625,4622.3076171875,3123.3332519531,5478.9741210938,3610.7692871094,6240.7690429688,7119.1025390625,1602.4359130859,5331.1538085938,5270.8974609375,1029.3590087891,6826.1538085938,483.0769042969,,,
437.6953125000,39,3198.7180175781,4620.2563476563,3422.5642089844,7023.8461914063,3150.1281738281,1689.2307128906,8156.6665039063,6920.8974609375,6811.4101562500,1195.0000000000,1360.5128173828,5781.6665039063,6648.8461914063,2923.7180175781,2707.0512695313,6848.9741210938,,,
437.7031250000,39,3287.8205566406,1868.2050781250,2980.6411132813,7125.1284179688,1590.2563476563,8397.1796875000,5119.6152343750,3645.1281738281,5475.8974609375,4909.8715820313,735.7692260742,349.1025695801,312.3076782227,2413.2050781250,3438.5898437500,1642.3077392578,,,
437.7109375000,39,4663.4614257813,3036.6667480469,5243.9741210938,6362.5639648438,710.7692260742,6935.7690429688,1410.8974609375,320.5128173828,4111.9228515625,7745.7690429688,477.4358825684,5711.2822265625,7073.4614257813,5247.0512695313,3151.2819824219,2100.7692871094,,,
437.7187500000,39,6606.4101562500,5985.7690429688,5380.0000000000,3391.7949218750,6972.1796875000,4515.1284179688,4475.8974609375,4627.0512695313,3788.9743652344,722.5640869141,8122.9487304688,5902.5639648438,7083.5898437500,2657.3076171875,631.0256347656,120.8974304199,,,
437.7265625000,39,3674.3588867188,8393.7177734375,645.0000000000,1004.3589477539,5203.7177734375,990.0000000000,5626.1538085938,3316.1538085938,5638.0771484375,6742.1796875000,4138.5898437500,2269.4870605469,6436.1538085938,1212.1794433594,5155.6411132813,8138.4614257813,,,
437.7343750000,39,3141.0256347656,434.6153869629,614.4871826172,985.0000000000,4458.7177734375,2149.2307128906,6025.5126953125,6650.8974609375,305.5128173828,2535.8974609375,4308.3334960938,346.1538391113,720.6409912109,6395.6411132813,1102.9487304688,4240.1284179688,,,
437.7421875000,39,2681.1538085938,6273.5898437500,696.0256347656,7285.5126953125,3551.5385742188,4265.7690429688,2351.4101562500,3052.1794433594,5455.5126953125,848.3333129883,3867.1794433594,4344.2309570313,6425.3847656250,1517.8205566406,2912.3076171875,6185.6411132813,,,
437.7500000000,39,4728.4614257813,2431.5385742188,32.0512733459,4843.2050781250,1176.5384521484,2880.1281738281,958.7179565430,6074.6152343750,5553.0771484375,3284.8718261719,1678.0769042969,3490.3845214844,6279.1025390625,1524.7435302734,2718.4614257813,1243.0769042969,,,
437.7578125000,39,7840.7690429688,670.2564086914,2259.7436523438,3881.1538085938,4996.0258789063,3054.4870605469,8136.5385742188,2307.5642089844,6768.4614257813,681.7948608398,5649.3588867188,7372.8203125000,4734.6152343750,1466.1538085938,3759.1025390625,5411.5385742188,,,
437.7656250000,39,8152.8203125000,4685.2563476563,6969.7436523438,8091.5385742188,1659.3590087891,1411.0256347656,5366.1538085938,3263.3332519531,2558.3332519531,3026.4101562500,1693.0769042969,5890.8974609375,3636.4101562500,5962.9487304688,475.0000000000,1478.5897216797,,,
437.7734375000,39,2446.5385742188,3816.7949218750,8129.1025390625,5719.1025390625,6743.5898437500,5650.1284179688,786.0256347656,2856.0256347656,7399.2309570313,6906.5385742188,7538.2050781250,5946.0258789063,7379.4873046875,616.6666870117,3346.4101562500,7507.4360351563,,,
437.7812500000,39,4889.2309570313,6543.4614257813,4979.7436523438,2542.5642089844,119.2307586670,6067.3076171875,1274.2307128906,3212.8205566406,1449.3590087891,4991.5385742188,7475.0000000000,4193.2050781250,3774.6154785156,3355.5129394531,3149.2307128906,6173.3334960938,,,
437.7890625000,39,1104.1025390625,1142.1794433594,6319.2309570313,3905.0000000000,2519.1025390625,7752.9487304688,3205.0000000000,5954.4873046875,6200.1284179688,21.2820415497,3367.4357910156,167.1794738770,8049.7436523438,368.7179260254,6881.6665039063,6900.8974609375,,,
437.7968750000,39,8108.8461914063,4653.3334960938,5935.6411132813,116.0256347656,4516.6665039063,7105.0000000000,22.1794776917,2050.5126953125,1452.3077392578,6287.4360351563,266.1538391113,1751.4102783203,1560.5128173828,5450.8974609375,3405.2563476563,4306.6665039063,,,
437.8046875000,39,341.0256347656,3733.8461914063,4730.1284179688,6133.3334960938,3383.3332519531,105.3846054077,2529.6154785156,4828.0771484375,1184.7435302734,4996.9228515625,8288.7177734375,7397.4360351563,5259.1025390625,4149.7436523438,1763.3333740234,1081.6666259766,,,
437.8125000000,39,1724.4871826172,6755.5126953125,3579.6154785156,4945.6411132813,3924.3588867188,1231.6666259766,3184.7436523438,1133.5897216797,4188.8461914063,4600.6411132813,106.0256347656,6025.5126953125,6759.2309570313,4963.7177734375,868.3333129883,1871.6666259766,,,
437.8203125000,39,2720.7692871094,8357.6923828125,7103.3334960938,2396.9230957031,1261.5384521484,6356.6665039063,3184.7436523438,6223.9741210938,3159.4870605469,245.5128173828,6041.0258789063,6082.0512695313,5145.6411132813,6068.2050781250,7355.8974609375,3963.8461914063,,,
437.8281250000,39,5254.8715820313,2916.9230957031,6438.4614257813,8203.2050781250,3642.4357910156,2850.3845214844,663.5897216797,3331.4101562500,6202.0512695313,4036.6667480469,4485.6411132813,2438.4614257813,7108.9741210938,8265.2568359375,6925.0000000000,3337.1794433594,,,
437.8359375000,39,2475.7692871094,4068.8461914063,594.2307739258,636.4102783203,8290.5126953125,7940.6411132813,4813.3334960938,6646.9228515625,3251.5385742188,3508.8461914063,8064.3588867188,8185.8974609375,1618.3333740234,2020.3846435547,6943.3334960938,478.0769042969,,,
437.8437500000,39,4787.1796875000,6436.5385742188,4505.0000000000,3884.6154785156,7321.6665039063,365.3846130371,2986.0256347656,3372.3076171875,8390.5126953125,4351.5385742188,5623.0771484375,1662.4359130859,6959.3588867188,2330.6411132813,1812.9487304688,2786.1538085938,,,
437.8515625000,39,43.7179412842,3630.1281738281,8093.7177734375,3926.0256347656,3873.3332519531,1180.2563476563,8272.8203125000,1608.8461914063,2660.6411132813,5930.5126953125,2669.8718261719,6796.7949218750,3272.6923828125,3619.3588867188,4429.1025390625,7030.3847656250,,,
437.8593750000,39,343.9743652344,1781.1538085938,6987.1796875000,894.6153564453,7636.0258789063,3773.4614257813,656.4102783203,7804.4873046875,3281.5385742188,7522.1796875000,3802.0512695313,5319.2309570313,13.5897350311,342.3076782227,8109.4873046875,6315.7690429688,,,
437.8671875000,39,7283.7177734375,3509.7436523438,7912.5639648438,7718.2050781250,5280.7690429688,7405.2563476563,1688.4615478516,4727.1796875000,4871.7949218750,3663.7180175781,6120.0000000000,87.0512695313,4029.2307128906,5132.1796875000,4560.6411132813,35.1281967163,,,
437.8750000000,39,5334.2309570313,4182.5639648438,4410.8974609375,3828.8461914063,6438.8461914063,8320.3847656250,2410.1281738281,3375.3845214844,6864.7436523438,4221.5385742188,3182.4357910156,707.9487304688,5412.9487304688,1185.8974609375,4852.3076171875,4724.3588867188,,,
437.8828125000,39,2943.4614257813,6083.0771484375,7716.7949218750,5112.9487304688,7943.4614257813,2717.9487304688,8231.5380859375,1977.8205566406,1971.7949218750,3746.4101562500,302.3076782227,7295.3847656250,922.5640869141,4925.8974609375,3731.7949218750,1030.6409912109,,,
437.8906250000,39,7669.6152343750,6629.6152343750,6327.0512695313,4846.5385742188,5022.0512695313,6402.8203125000,5840.1284179688,2878.5898437500,1120.6409912109,1198.8461914063,7802.0512695313,4633.2050781250,6627.8203125000,2883.0769042969,4050.6411132813,3240.3845214844,,,
437.8984375000,39,7435.3847656250,2176.4101562500,6866.9228515625,2803.4614257813,1669.8718261719,542.4359130859,2893.0769042969,2938.2050781250,2908.2050781250,1833.9743652344,2634.6154785156,3412.3076171875,3105.7692871094,6024.4873046875,6077.9487304688,6956.0258789063,,,
437.9062500000,39,7286.5385742188,67.0512695313,3651.2819824219,2940.6411132813,2389.7436523438,4966.1538085938,4806.0258789063,1006.9230957031,2648.9743652344,5250.2563476563,3677.6923828125,6055.1284179688,121.6666564941,2297.3076171875,793.0769042969,3166.1538085938,,,
437.9140625000,39,3141.9230957031,946.6666870117,8249.7431640625,7396.2822265625,4768.2050781250,7191.4101562500,6293.4614257813,6744.6152343750,4289.7436523438,4075.3845214844,1215.8974609375,1110.2563476563,1052.1794433594,4371.0258789063,5353.4614257813,7123.0771484375,,,
437.9218750000,39,3486.6667480469,4418.2050781250,7938.2050781250,6240.8974609375,7923.2050781250,3778.7180175781,1601.0256347656,1365.2563476563,4091.9230957031,6176.2822265625,5648.7177734375,4951.1538085938,2129.7436523438,6025.7690429688,2482.1794433594,5280.8974609375,,,
437.9296875000,39,2725.5126953125,7403.9746093750,5447.5639648438,6602.9487304688,3419.7436523438,1765.8974609375,2019.6153564453,4051.4101562500,2432.5642089844,8106.6665039063,3022.6923828125,790.7692260742,2887.1794433594,1059.8718261719,5230.0000000000,5369.8715820313,,,
437.9375000000,39,3973.0769042969,4552.8203125000,7398.4614257813,6497.6923828125,2831.9230957031,3503.5898437500,5704.4873046875,385.0000000000,4214.6152343750,7997.5639648438,4001.7949218750,7595.6411132813,4704.8715820313,7940.6411132813,250.2564086914,3048.4614257813,,,
437.9453125000,39,5026.7949218750,3585.3845214844,6908.4614257813,3780.2563476563,2388.7180175781,3959.2307128906,3212.0512695313,4673.5898437500,6024.1025390625,423.5897216797,2021.5384521484,5558.2050781250,1220.8974609375,1631.2821044922,4773.2050781250,3300.1281738281,,,
437.9531250000,39,5764.1025390625,2883.3332519531,5560.8974609375,5580.3847656250,5662.1796875000,3784.2307128906,6910.7690429688,3480.5129394531,4000.0000000000,2091.0256347656,2791.0256347656,7239.2309570313,2028.9743652344,5008.8461914063,6510.8974609375,2842.8205566406,,,
437.9609375000,39,5517.0512695313,590.3845825195,3190.6411132813,4202.6923828125,5155.6411132813,1377.0512695313,390.5128173828,309.7435913086,5703.9741210938,4629.7436523438,8380.2568359375,5907.9487304688,4998.2050781250,1515.3846435547,2868.4614257813,6030.1284179688,,,
437.9687500000,39,7280.5126953125,125.5128097534,1240.1281738281,5621.5385742188,3992.5642089844,2297.9487304688,6646.1538085938,6818.9741210938,4397.9487304688,1786.6666259766,3173.9743652344,3355.6411132813,6634.8715820313,5800.5126953125,7324.2309570313,4354.1025390625,,,
437.9765625000,39,9.7435808182,7457.8203125000,4259.4873046875,3164.1025390625,1261.2821044922,4878.5898437500,7684.4873046875,8299.1025390625,1959.7435302734,2785.7692871094,441.9230651855,4062.3076171875,137.4358825684,3766.4101562500,2198.3332519531,5527.0512695313,,,
437.9843750000,39,6038.7177734375,5137.6923828125,1697.6922607422,7545.1284179688,4309.2309570313,3417.4357910156,8042.9487304688,5534.3588867188,3861.0256347656,8299.1025390625,4698.8461914063,1400.7691650391,7904.3588867188,8300.2568359375,1821.4102783203,5799.4873046875,,,
437.9921875000,39,869.3589477539,57.8205032349,7547.8203125000,7111.2822265625,7035.1284179688,3591.9230957031,5426.7949218750,6110.1284179688,5466.7949218750,7832.5639648438,7858.0771484375,67.0512695313,7906.1538085938,837.3076782227,7978.4614257813,4833.2050781250,,,
448.0000000000,40,6577.9487304688,4350.3847656250,5039.4873046875,5133.2050781250,417.6922912598,7028.2050781250,2883.8461914063,8159.8715820313,2006.5384521484,3375.1281738281,6865.2563476563,7007.4360351563,7126.6665039063,4348.2050781250,5631.4101562500,3430.8974609375,,,
448.0078125000,40,4612.5639648438,7900.0000000000,6266.4101562500,5253.7177734375,4908.4614257813,6760.8974609375,3073.3332519531,3733.8461914063,711.5384521484,3403.2050781250,6464.3588867188,3507.9487304688,3850.6411132813,3945.7692871094,4699.2309570313,5105.1284179688,,,
448.0156250000,40,4441.0258789063,6444.4873046875,2300.7692871094,620.6409912109,4774.3588867188,5298.9741210938,2007.3077392578,7449.7436523438,83.7179412842,3250.6411132813,5036.4101562500,389.3589782715,1042.5640869141,4106.6665039063,5511.9228515625,6809.8715820313,,,
448.0234375000,40,7049.7436523438,8130.3847656250,8246.0253906250,8102.9487304688,6802.1796875000,7346.1538085938,5081.2822265625,1740.1281738281,6793.8461914063,384.2307739258,6440.6411132813,1341.6666259766,6572.3076171875,476.6666564941,4695.1284179688,5813.4614257813,,,
448.0312500000,40,10.6410169601,6083.8461914063,1178.0769042969,7537.5639648438,2239.4870605469,2376.4101562500,7386.4101562500,4715.5126953125,7513.5898437500,5837.9487304688,7560.7690429688,7592.4360351563,3241.9230957031,3762.1794433594,872.3076782227,2543.7180175781,,,
448.0390625000,40,3334.6154785156,113.0769119263,6561.7949218750,4401.4101562500,8132.4360351563,3901.9230957031,7508.2050781250,3173.4614257813,3977.4357910156,3037.3076171875,6902.9487304688,3937.8205566406,643.9743652344,4057.4357910156,6478.9741210938,4223.3334960938,,,
448.0468750000,40,2990.6411132813,1335.1281738281,4512.4360351563,4794.1025390625,2395.8974609375,983.9743652344,2709.3588867188,5561.0258789063,5699.2309570313,4452.9487304688,5529.4873046875,7304.4873046875,2343.9743652344,4924.6152343750,728.7179565430,583.5897216797,,,
448.0546875000,40,6514.1025390625,858.9743652344,93.4615325928,1834.2307128906,8369.4873046875,7741.5385742188,945.1281738281,6803.4614257813,8098.3334960938,6577.0512695313,689.4871826172,6410.0000000000,3659.3588867188,5897.8203125000,162.5640869141,5395.0000000000,,,
448.0625000000,40,5827.0512695313,1507.0512695313,4545.3847656250,4524.7436523438,4259.4873046875,4168.9741210938,1775.5128173828,2588.0769042969,6532.3076171875,1751.7949218750,6330.6411132813,1397.8205566406,435.2564086914,4709.6152343750,6923.8461914063,659.6153564453,,,
448.0703125000,40,4820.8974609375,3064.6154785156,949.2307739258,4545.3847656250,6544.1025390625,814.1025390625,5338.2050781250,683.3333129883,965.0000000000,8074.1025390625,3728.2050781250,1327.4359130859,527.8204956055,7447.8203125000,284.1025695801,3640.0000000000,,,
448.0781250000,40,7949.3588867188,2341.2819824219,7597.6923828125,5139.6152343750,119.4871673584,5130.5126953125,3006.4101562500,2103.2050781250,2013.0769042969,7683.3334960938,7015.7690429688,1243.9743652344,520.5128173828,4826.7949218750,224.2307586670,1694.2307128906,,,
448.0859375000,40,4171.0258789063,609.4871826172,6578.0771484375,4243.7177734375,517.5640869141,6702.3076171875,6895.5126953125,1327.6922607422,4589.6152343750,3864.2307128906,388.7179260254,1308.9743652344,2791.9230957031,7902.8203125000,7117.8203125000,6840.8974609375,,,
448.0937500000,40,3003.9743652344,3679.7436523438,4109.7436523438,420.2564086914,5757.9487304688,2280.5126953125,4955.3847656250,4537.3076171875,4350.7690429688,5335.0000000000,2338.3332519531,5050.1284179688,3760.8974609375,5499.6152343750,7403.2050781250,2603.9743652344,,,
448.1015625000,40,7251.9228515625,7522.0512695313,4657.3076171875,1780.1281738281,991.2820434570,5812.5639648438,5390.6411132813,5403.7177734375,2051.4101562500,3634.6154785156,5769.3588867188,8311.9228515625,5217.1796875000,387.9486999512,3922.5642089844,1171.6666259766,,,
448.1093750000,40,1195.8974609375,660.8973999023,6964.2309570313,6864.8715820313,2622.6923828125,5387.8203125000,240.2564086914,5375.3847656250,7698.8461914063,1319.6153564453,7274.6152343750,5299.3588867188,7760.3847656250,776.1538085938,2106.9230957031,4496.9228515625,,,
448.1171875000,40,7150.0000000000,2001.9230957031,4748.2050781250,5500.8974609375,8258.8457031250,1025.6409912109,2294.1025390625,2640.6411132813,2108.8461914063,8171.0258789063,5074.3588867188,1204.7435302734,1460.1281738281,2741.7949218750,4987.9487304688,6722.3076171875,,,
448.1250000000,40,4672.0512695313,6577.0512695313,357.6922912598,4732.1796875000,2042.8205566406,4423.9741210938,2466.9230957031,3535.7692871094,3380.8974609375,36.1538391113,8048.5898437500,2338.9743652344,6835.2563476563,5553.5898437500,7978.7177734375,3251.4101562500,,,
448.1328125000,40,1751.5384521484,6639.8715820313,6475.1284179688,7688.3334960938,2053.2050781250,7602.9487304688,2682.1794433594,2873.4614257813,4088.7180175781,6017.9487304688,4631.7949218750,5927.5639648438,1316.1538085938,2907.5642089844,81.9230651855,5814.6152343750,,,
448.1406250000,40,6925.7690429688,7492.0512695313,2755.5126953125,8332.4355468750,6246.1538085938,6740.0000000000,2851.7949218750,3291.7949218750,3978.4614257813,3083.7180175781,620.6409912109,1897.8205566406,7640.5126953125,1067.1794433594,1479.7435302734,3752.5642089844,,,
448.1484375000,40,1318.7178955078,8086.6665039063,2131.5385742188,5369.2309570313,4734.1025390625,6617.3076171875,5251.7949218750,7648.4614257813,5477.8203125000,1777.0512695313,5041.2822265625,1394.2307128906,3631.6667480469,1653.3333740234,3192.9487304688,1806.2821044922,,,
448.1562500000,40,6396.9228515625,4940.5126953125,5360.5126953125,7268.4614257813,3290.8974609375,5153.9741210938,2495.8974609375,6860.1284179688,3132.0512695313,6987.4360351563,3897.5642089844,171.7948608398,2740.2563476563,3338.0769042969,6080.5126953125,3530.8974609375,,,
448.1640625000,40,4739.6152343750,477.6922912598,7895.1284179688,1114.2307128906,937.1795043945,8141.6665039063,6842.8203125000,2429.3588867188,7049.8715820313,7891.7949218750,8288.0771484375,2741.4101562500,5297.1796875000,2652.4357910156,223.9743499756,5183.3334960938,,,
