Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Event Id,Event Date,Event Duration
52.9687500000,2,0.4206752479,-2.4634709358,0.7943819165,0.7139132619,,,
52.9726562500,2,0.5342291594,-2.5188877583,0.1015170291,-0.2383032888,,,
52.9765625000,2,0.6944986582,-2.2935938835,-0.1495912969,-1.0351356268,,,
52.9804687500,2,0.8866335154,-1.8341199160,0.1782881618,-0.8569136858,,,
52.9843750000,2,1.0934951305,-1.2494564056,0.8660030365,0.1504813284,,,
52.9882812500,2,1.2968592644,-0.6813739538,1.4702740908,1.0219439268,,,
52.9921875000,2,1.4786945581,-0.2657721043,1.5903272629,0.9548949003,,,
52.9960937500,2,1.6224268675,-0.0956460014,1.1092257500,0.1240720302,,,
66.0000000000,3,-0.9066334367,-0.2926346660,-0.1681598127,-2.7107603550,,,
66.0039062500,3,-1.1308993101,0.2658473849,-0.7231951356,-1.8754734993,,,
66.0078125000,3,-1.3558945656,0.8415259719,-1.3050569296,-0.9041850567,,,
66.0117187500,3,-1.5634170771,1.2935479879,-1.4769343138,-0.7362912893,,,
66.0156250000,3,-1.7364259958,1.5158264637,-1.0394308567,-1.4559713602,,,
66.0195312500,3,-1.8602378368,1.4659112692,-0.1513932943,-2.2104163170,,,
66.0234375000,3,-1.9235568047,1.1764088869,0.7636219859,-2.0858585835,,,
66.0273437500,3,-1.9192701578,0.7458267212,1.2692713737,-1.0466372967,,,
66.0312500000,3,-1.8449515104,0.3113503456,1.1759271622,0.0218659323,,,
66.0351562500,3,-1.7030370235,0.0110185994,0.6524171829,0.2105063498,,,
66.0390625000,3,-1.5006633997,-0.0543353409,0.1231291592,-0.4921450913,,,
66.0429687500,3,-1.2491768599,0.1510562003,0.0121283103,-1.1948515177,,,
66.0468750000,3,-0.9633496404,0.5878722072,0.4875339866,-1.0200949907,,,
66.0507812500,3,-0.6603571773,1.1522659063,1.3592480421,-0.0057858070,,,
66.0546875000,3,-0.3585873842,1.7041203976,2.1913025379,0.9287050366,,,
66.0585937500,3,-0.0763656124,2.1052553654,2.5615870953,0.9176749587,,,
66.0625000000,3,0.1693162769,2.2571148872,2.3134660721,0.0305930600,,,
66.0664062500,3,0.3639778197,2.1276106834,1.6486514807,-0.8000939488,,,
66.0703125000,3,0.4966529310,1.7597621679,1.0057364702,-0.7310898900,,,
66.0742187500,3,0.5606481433,1.2597705126,0.7971367240,0.1319625229,,,
66.0781250000,3,0.5540025234,0.7677941322,1.1619540453,0.8449636102,,,
66.0820312500,3,0.4796185493,0.4194379747,1.8827418089,0.5931861401,,,
66.0859375000,3,0.3450532258,0.3085102141,2.5160083771,-0.4720069170,,,
66.0898437500,3,0.1619853079,0.4612565935,2.6583099365,-1.3821661472,,,
66.0937500000,3,-0.0546047464,0.8291333318,2.1885955334,-1.3345361948,,,
66.0976562500,3,-0.2874849439,1.3020999432,1.3416790962,-0.5052680969,,,
66.1015625000,3,-0.5183786154,1.7387892008,0.5688264370,0.1371123791,,,
66.1054687500,3,-0.7292439938,2.0052852631,0.2689068317,-0.1727550030,,,
66.1093750000,3,-0.9035369158,2.0118827820,0.5510552526,-1.2093769312,,,
66.1132812500,3,-1.0273689032,1.7377494574,1.1709249020,-1.9811669588,,,
66.1171875000,3,-1.0904799700,1.2367362976,1.6786640882,-1.7383497953,,,
66.1210937500,3,-1.0869580507,0.6227379441,1.6899807453,-0.7349555492,,,
66.1250000000,3,-1.0156542063,0.0386173315,1.1179553270,0.0330729261,,,
66.1289062500,3,-0.8802668452,-0.3827908039,0.2267663777,-0.1538784057,,,
66.1328125000,3,-0.6890861392,-0.5549111962,-0.5248757005,-1.0043543577,,,
66.1367187500,3,-0.4544188380,-0.4609653652,-0.7568735480,-1.5148895979,,,
66.1406250000,3,-0.1917320490,-0.1583661437,-0.3939495981,-0.9974375367,,,
66.1445312500,3,0.0814231187,0.2372336835,0.2905009091,0.2140960842,,,
66.1484375000,3,0.3466340005,0.5838643312,0.8391433358,1.0998357534,,,
66.1523437500,3,0.5859091282,0.7523831129,0.8853659034,0.9895140529,,,
66.1562500000,3,0.7829318047,0.6621084809,0.3733972609,0.2403546870,,,
66.1601562500,3,0.9241976738,0.3031771779,-0.4079307020,-0.1347381324,,,
66.1640625000,3,0.9999558330,-0.2605071664,-0.9979974031,0.4912447929,,,
66.1679687500,3,1.0048893690,-0.9085422158,-1.0403136015,1.7119555473,,,
66.1718750000,3,0.9384863973,-1.4967827797,-0.4963321984,2.4957616329,,,
66.1757812500,3,0.8050765991,-1.8966088295,0.3308787346,2.2328891754,,,
66.1796875000,3,0.6135307550,-2.0299446583,0.9772896171,1.3525537252,,,
66.1835937500,3,0.3766434789,-1.8904349804,1.0947378874,0.8800847530,,,
66.1875000000,3,0.1102430299,-1.5449755192,0.6582006216,1.3864532709,,,
66.1914062500,3,-0.1679102033,-1.1151795387,-0.0205715988,2.4030308723,,,
66.1953125000,3,-0.4393596053,-0.7438639402,-0.4811918437,2.8992822170,,,
66.1992187500,3,-0.6862365603,-0.5557385683,-0.3918656409,2.3356156349,,,
66.2031250000,3,-0.8925030828,-0.6230770946,0.2503169477,1.2162334919,,,
66.2070312500,3,-1.0450668335,-0.9457769990,1.1159882545,0.5773616433,,,
66.2109375000,3,-1.1346902847,-1.4512765408,1.7390756607,0.9333410859,,,
66.2148437500,3,-1.1566305161,-2.0143511295,1.7942746878,1.7566418648,,,
66.2187500000,3,-1.1109658480,-2.4913644791,1.2903156281,2.0225942135,,,
66.2226562500,3,-1.0025854111,-2.7595891953,0.5633382201,1.2623572350,,,
66.2265625000,3,-0.8408433795,-2.7508192062,0.0743686184,0.0486234650,,,
66.2304687500,3,-0.6389016509,-2.4700613022,0.1321922690,-0.5821757913,,,
66.2343750000,3,-0.4128063023,-1.9941852093,0.7075777650,-0.1813990474,,,
66.2382812500,3,-0.1803631037,-1.4509015083,1.4501078129,0.6600801945,,,
66.2421875000,3,0.0401099510,-0.9838249683,1.8975551128,0.9210051298,,,
66.2460937500,3,0.2310661525,-0.7132033706,1.7524478436,0.1974932998,,,
66.2500000000,3,0.3769598901,-0.7030692697,1.0602326393,-0.8806891441,,,
66.2539062500,3,0.4653371871,-0.9438188672,0.1823605895,-1.2905564308,,,
66.2578125000,3,0.4877106249,-1.3549904823,-0.4195958972,-0.6591433287,,,
66.2617187500,3,0.4401580095,-1.8074799776,-0.4595400691,0.3557209373,,,
66.2656250000,3,0.3236026466,-2.1591029167,0.0028388051,0.7359418273,,,
66.2695312500,3,0.1437559128,-2.2937560081,0.5989990830,0.1403253675,,,
66.2734375000,3,-0.0892738998,-2.1534404755,0.8735858202,-0.7506386638,,,
66.2773437500,3,-0.3616794944,-1.7543731928,0.5586009026,-0.9343126416,,,
66.2812500000,3,-0.6569101214,-1.1827633381,-0.2644897997,-0.1152442247,,,
66.2851562500,3,-0.9568186998,-0.5714135170,-1.2118065357,0.9870352745,,,
66.2890625000,3,-1.2429196835,-0.0635542199,-1.8251276016,1.3662946224,,,
66.2929687500,3,-1.4976713657,0.2261782289,-1.8444563150,0.7505200505,,,
66.2968750000,3,-1.7056914568,0.2429270446,-1.3619180918,-0.1268057376,,,
66.3007812500,3,-1.8548228741,0.0064196037,-0.7648741603,-0.2818327546,,,
66.3046875000,3,-1.9369742870,-0.3946645558,-0.5023488402,0.5094668269,,,
66.3085937500,3,-1.9486770630,-0.8272163868,-0.8146572709,1.4778342247,,,
66.3125000000,3,-1.8913207054,-1.1503880024,-1.5881520510,1.6425747871,,,
66.3164062500,3,-1.7710480690,-1.2543933392,-2.4220886230,0.8104714155,,,
66.3203125000,3,-1.5983214378,-1.0907831192,-2.8675959110,-0.2281901836,,,
66.3242187500,3,-1.3871854544,-0.6858946681,-2.6956868172,-0.5066011548,,,
66.3281250000,3,-1.1542814970,-0.1337893903,-2.0338456631,0.1326554567,,,
66.3320312500,3,-0.9176808000,0.4293885231,-1.2894250154,0.8794972897,,,
66.3359375000,3,-0.6956183314,0.8626056910,-0.9057173133,0.7874093652,,,
66.3398437500,3,-0.5052150488,1.0584926605,-1.0967615843,-0.2551034987,,,
66.3437500000,3,-0.3612783253,0.9726914763,-1.7196637392,-1.4048635960,,,
66.3476562500,3,-0.2752637565,0.6359544992,-2.3608720303,-1.7185571194,,,
66.3515625000,3,-0.2544710636,0.1456805915,-2.5847322941,-1.1090673208,,,
66.3554687500,3,-0.3015299737,-0.3607937098,-2.1954801083,-0.4272788465,,,
66.3593750000,3,-0.4142120779,-0.7438255548,-1.3557726145,-0.5860724449,,,
66.3632812500,3,-0.5855816007,-0.8997077942,-0.4907628298,-1.6213130951,,,
66.3671875000,3,-0.8044748902,-0.7890399098,-0.0351212136,-2.6489624977,,,
66.3710937500,3,-1.0562748909,-0.4474537075,-0.1744455695,-2.7623372078,,,
66.3750000000,3,-1.3239265680,0.0242460482,-0.7358587384,-1.9534598589,,,
66.3789062500,3,-1.5891234875,0.4878221750,-1.2932642698,-1.1178170443,,,
66.3828125000,3,-1.8335806131,0.8056233525,-1.4242008924,-1.1377831697,,,
66.3867187500,3,-2.0403068066,0.8784588575,-0.9644666910,-1.9807666540,,,
66.3906250000,3,-2.1947879791,0.6729483008,-0.1080183536,-2.7330462933,,,
66.3945312500,3,-2.2859961987,0.2308490127,0.7077009678,-2.5347259045,,,
66.3984375000,3,-2.3071577549,-0.3421976864,1.0623750687,-1.4609923363,,,
66.4023437500,3,-2.2562239170,-0.9054175019,0.8033496141,-0.4496539831,,,
66.4062500000,3,-2.1360125542,-1.3212751150,0.1361013055,-0.3487947583,,,
66.4101562500,3,-1.9540114403,-1.4929509163,-0.4995100498,-1.0568559170,,,
66.4140625000,3,-1.7218557596,-1.3906556368,-0.6930968761,-1.6330412626,,,
66.4179687500,3,-1.4545165300,-1.0595693588,-0.3097110987,-1.2650626898,,,
66.4218750000,3,-1.1692576408,-0.6072357893,0.4293560088,-0.1057411656,,,
66.4257812500,3,-0.8844320178,-0.1738643050,1.0793205500,0.8760986328,,,
66.4296875000,3,-0.6182037592,0.1063154042,1.2387093306,0.8784313798,,,
66.4335937500,3,-0.3872826397,0.1420542747,0.7904561758,0.0791588426,,,
66.4375000000,3,-0.2057607323,-0.0897030309,-0.0270821508,-0.5505666137,,,
66.4414062500,3,-0.0841321945,-0.5373051167,-0.7617343068,-0.2420181781,,,
66.4453125000,3,-0.0285638906,-1.0883674622,-1.0169806480,0.7833167911,,,
66.4492187500,3,-0.0404683389,-1.6004054546,-0.6879596114,1.5383920670,,,
66.4531250000,3,-0.1164084524,-1.9397314787,-0.0227334704,1.2783383131,,,
66.4570312500,3,-0.2483408451,-2.0179586411,0.5278370976,0.2622115016,,,
66.4609375000,3,-0.4241805971,-1.8161070347,0.5816857815,-0.5091688037,,,
66.4648437500,3,-0.6286482215,-1.3897069693,0.0559458546,-0.3116782606,,,
66.4687500000,3,-0.8443396688,-0.8535012603,-0.7818248868,0.5672296286,,,
66.4726562500,3,-1.0529448986,-0.3499412537,-1.4723067284,1.1274747849,,,
66.4765625000,3,-1.2365293503,-0.0101100495,-1.6379994154,0.6836467385,,,
66.4804687500,3,-1.3787908554,0.0822163895,-1.2079458237,-0.4286281168,,,
66.4843750000,3,-1.4662010670,-0.0864803046,-0.4590679109,-1.1888145208,,,
66.4882812500,3,-1.4889553785,-0.4557881057,0.1506070644,-0.9271038175,,,
66.4921875000,3,-1.4416624308,-0.9079763889,0.2569527924,-0.0022520588,,,
66.4960937500,3,-1.3237268925,-1.3003387451,-0.1916986257,0.5703269839,,,
66.5000000000,3,-1.1393967867,-1.5044022799,-0.9033240080,0.1602195501,,,
66.5039062500,3,-0.8974745870,-1.4412566423,-1.4170100689,-0.8304699063,,,
66.5078125000,3,-0.6107102036,-1.1033184528,-1.3791260719,-1.3751122952,,,
66.5117187500,3,-0.2949187458,-0.5565659404,-0.7555047870,-0.8695367575,,,
66.5156250000,3,0.0321146473,0.0773711205,0.1474226117,0.2510800362,,,
66.5195312500,3,0.3518680632,0.6543576121,0.8652043939,0.9553526044,,,
66.5234375000,3,0.6463667154,1.0470542908,1.0523560047,0.6663726568,,,
66.5273437500,3,0.8994287252,1.1796033382,0.6879297495,-0.1528967619,,,
66.5312500000,3,1.0977860689,1.0481944084,0.0866044909,-0.4771737158,,,
66.5351562500,3,1.2320017815,0.7218761444,-0.2913150787,0.2284731865,,,
66.5390625000,3,1.2971205711,0.3233940303,-0.1171938181,1.4559913874,,,
66.5429687500,3,1.2930063009,-0.0046934052,0.6074123979,2.1663064957,,,
66.5468750000,3,1.2243436575,-0.1393298805,1.5499104261,1.8433291912,,,
66.5507812500,3,1.1003037691,-0.0109312488,2.2440423965,1.0139471292,,,
66.5546875000,3,0.9338968992,0.3773021400,2.3673322201,0.7032584548,,,
66.5585937500,3,0.7410570383,0.9500259161,1.9325191975,1.3815903664,,,
66.5625000000,3,0.5395236015,1.5801712275,1.2783870697,2.4787952900,,,
66.5664062500,3,0.3475963175,2.1235496998,0.8655116558,2.9620087147,,,
66.5703125000,3,0.1828519106,2.4581611156,0.9992547631,2.3870446682,,,
66.5742187500,3,0.0609106906,2.5174322128,1.6458889246,1.3499054909,,,
66.5781250000,3,-0.0056598787,2.3082790375,2.4519715309,0.8774141669,,,
66.5820312500,3,-0.0082287760,1.9090456963,2.9553852081,1.3792673349,,,
66.5859375000,3,0.0572896749,1.4478824139,2.8616924286,2.2316148281,,,
66.5898437500,3,0.1901440322,1.0674929619,2.2203416824,2.4173328876,,,
66.5937500000,3,0.3847914338,0.8859139681,1.3952209949,1.5690516233,,,
66.5976562500,3,0.6312776804,0.9640747905,0.8471870422,0.3496760130,,,
66.6015625000,3,0.9159250855,1.2890313864,0.8587746024,-0.2183641642,,,
66.6054687500,3,1.2222801447,1.7774684429,1.3659054041,0.2095867842,,,
66.6093750000,3,1.5322554111,2.2985112667,1.9973461628,0.9555771947,,,
66.6132812500,3,1.8273845911,2.7095956802,2.2982659340,1.0185561180,,,
66.6171875000,3,2.0901057720,2.8955628872,2.0040102005,0.1036530212,,,
66.6210937500,3,2.3049805164,2.8002681732,1.2001357079,-1.0700870752,,,
66.6250000000,3,2.4597661495,2.4420356750,0.2728532851,-1.4979958534,,,
66.6289062500,3,2.5462641716,1.9087268114,-0.3204845786,-0.9106045365,,,
66.6328125000,3,2.5608894825,1.3337706327,-0.3234624863,-0.0447468944,,,
66.6367187500,3,2.5049145222,0.8597241640,0.1676272303,0.1117601693,,,
66.6406250000,3,2.3843793869,0.5993508697,0.7631600499,-0.6695444584,,,
66.6445312500,3,2.2096652985,0.6048811078,1.0151150227,-1.6241791248,,,
66.6484375000,3,1.9947692156,0.8538782597,0.6868665814,-1.7764147520,,,
66.6523437500,3,1.7563253641,1.2555828094,-0.1037386879,-0.9379637241,,,
66.6562500000,3,1.5124424696,1.6759936810,-0.9537177086,0.0962618217,,,
66.6601562500,3,1.2814399004,1.9748113155,-1.4152072668,0.3553621769,,,
66.6640625000,3,1.0805683136,2.0441138744,-1.2628053427,-0.3214855492,,,
66.6679687500,3,0.9248061776,1.8381676674,-0.6279392242,-1.1268372536,,,
66.6718750000,3,0.8258141279,1.3861956596,0.0801818371,-1.1159708500,,,
66.6757812500,3,0.7911220789,0.7846055627,0.4196951091,-0.1782280207,,,
66.6796875000,3,0.8236038089,0.1708040088,0.1805171371,0.8434450626,,,
66.6835937500,3,0.9212771058,-0.3142286837,-0.4902451634,1.0070815086,,,
66.6875000000,3,1.0774428844,-0.5643475652,-1.1769881248,0.2279677987,,,
66.6914062500,3,1.2811534405,-0.5371118784,-1.4452888966,-0.6396898031,,,
66.6953125000,3,1.5179774761,-0.2652027905,-1.1030508280,-0.6789126396,,,
66.6992187500,3,1.7710078955,0.1527361572,-0.3167300820,0.1509294063,,,
66.7031250000,3,2.0220437050,0.5793249607,0.4869748056,0.9711313248,,,
66.7070312500,3,2.2528614998,0.8762749434,0.8751360178,0.8807589412,,,
66.7109375000,3,2.4464883804,0.9424495697,0.6662510633,-0.1222322658,,,
66.7148437500,3,2.5883903503,0.7417262197,0.0372991674,-1.1365153790,,,
66.7187500000,3,2.6674876213,0.3130204380,-0.5838663578,-1.2742065191,,,
66.7226562500,3,2.6769325733,-0.2402750254,-0.7763233185,-0.5628843307,,,
66.7265625000,3,2.6145904064,-0.7785426974,-0.3796836436,0.0881297588,,,
66.7304687500,3,2.4831929207,-1.1641427279,0.4083864689,-0.1774044633,,,
66.7343750000,3,2.2901530266,-1.2990949154,1.1491543055,-1.2815563679,,,
66.7382812500,3,2.0470516682,-1.1519129276,1.4242969751,-2.2848532200,,,
66.7421875000,3,1.7688374519,-0.7662377954,1.0853325129,-2.3387162685,,,
66.7460937500,3,1.4727876186,-0.2489020377,0.3416780531,-1.5453652143,,,
66.7500000000,3,1.1773105860,0.2593019009,-0.3653710783,-0.8473293185,,,
66.7539062500,3,0.9006676674,0.6221402884,-0.6272707582,-1.0596214533,,,
66.7578125000,3,0.6597056985,0.7451861501,-0.3130064309,-2.0330824852,,,
66.7617187500,3,0.4686888754,0.6015898585,0.3525481820,-2.8034267426,,,
66.7656250000,3,0.3383104503,0.2393100411,0.9236090779,-2.5739111900,,,
66.7695312500,3,0.2749539614,-0.2321755737,1.0009719133,-1.5282409191,,,
66.7734375000,3,0.2802547216,-0.6720357537,0.4718405902,-0.6436297297,,,
66.7773437500,3,0.3509930074,-0.9468588233,-0.4216222167,-0.6948949695,,,
66.7812500000,3,0.4793254733,-0.9674051404,-1.2260861397,-1.4665027857,,,
66.7851562500,3,0.6533393860,-0.7132638097,-1.5471153259,-1.9770846367,,,
66.7890625000,3,0.8578907847,-0.2386547923,-1.2838245630,-1.4869999886,,,
66.7929687500,3,1.0756673813,0.3422161341,-0.6876594424,-0.2598670721,,,
66.7968750000,3,1.2884038687,0.8862381577,-0.2101350874,0.6998091340,,,
66.8007812500,3,1.4781625271,1.2603951693,-0.2307394892,0.6652277112,,,
66.8046875000,3,1.6285915375,1.3779982328,-0.8279557824,-0.0777937695,,,
66.8085937500,3,1.7260729074,1.2222230434,-1.7305433750,-0.5297928452,,,
66.8125000000,3,1.7606796026,0.8505030870,-2.4782841206,-0.0049715238,,,
66.8164062500,3,1.7268747091,0.3785762787,-2.6959793568,1.1624479294,,,
66.8203125000,3,1.6239050627,-0.0514389835,-2.3166697025,1.9543379545,,,
66.8242187500,3,1.4558613300,-0.3101890683,-1.6204540730,1.7042024136,,,
66.8281250000,3,1.2313992977,-0.3167197108,-1.0656892061,0.7748219371,,,
66.8320312500,3,0.9631438851,-0.0608322583,-1.0136635303,0.1861169338,,,
66.8359375000,3,0.6668152809,0.3939668536,-1.5116194487,0.5732929707,,,
66.8398437500,3,0.3601396978,0.9277340770,-2.2640538216,1.5391756296,,,
66.8437500000,3,0.0616198294,1.3968421221,-2.8094921112,2.0620613098,,,
66.8476562500,3,-0.2107488513,1.6732436419,-2.7968907356,1.5425058603,,,
66.8515625000,3,-0.4407268167,1.6794855595,-2.1961715221,0.4199688435,,,
66.8554687500,3,-0.6149568558,1.4098773003,-1.3168170452,-0.2705591917,,,
66.8593750000,3,-0.7238894701,0.9320135117,-0.6233854294,0.0506019816,,,
66.8632812500,3,-0.7624434829,0.3682331741,-0.4583870173,0.9223629832,,,
66.8671875000,3,-0.7303546071,-0.1379022300,-0.8384358883,1.3203898668,,,
66.8710937500,3,-0.6321890354,-0.4609251916,-1.4457060099,0.7097270489,,,
66.8750000000,3,-0.4770199656,-0.5277969241,-1.8197804689,-0.4026359022,,,
66.8789062500,3,-0.2777902782,-0.3378515244,-1.6349899769,-0.9797551036,,,
66.8828125000,3,-0.0504059084,0.0371166728,-0.8971487880,-0.5086715221,,,
66.8867187500,3,0.1873776764,0.4726450145,0.0581464507,0.4797596037,,,
66.8906250000,3,0.4171971083,0.8258488774,0.7646707892,0.9558274150,,,
66.8945312500,3,0.6213651299,0.9747351408,0.9029687047,0.4441096187,,,
66.8984375000,3,0.7841072083,0.8518068790,0.4899359643,-0.4906980693,,,
66.9023437500,3,0.8926640153,0.4627478123,-0.1328952014,-0.8213954568,,,
66.9062500000,3,0.9381838441,-0.1149360985,-0.5053213239,-0.1094626263,,,
66.9101562500,3,0.9163419604,-0.7529474497,-0.3253298700,1.0436980724,,,
66.9140625000,3,0.8276437521,-1.3071382046,0.3689416051,1.6063811779,,,
66.9179687500,3,0.6773911119,-1.6567865610,1.2211210728,1.1647013426,,,
66.9218750000,3,0.4753135443,-1.7374473810,1.7692884207,0.3391140401,,,
66.9257812500,3,0.2348905653,-1.5583748817,1.7220965624,0.1442226917,,,
66.9296875000,3,-0.0275879428,-1.1997441053,1.1330050230,0.9458606243,,,
66.9335937500,3,-0.2941577435,-0.7904362679,0.3683043420,2.0806944370,,,
66.9375000000,3,-0.5464332104,-0.4724769890,-0.1119251624,2.5270509720,,,
66.9414062500,3,-0.7668902874,-0.3618771136,-0.0287740678,1.9421875477,,,
66.9453125000,3,-0.9400892854,-0.5166097283,0.5492393970,1.0070081949,,,
66.9492187500,3,-1.0537532568,-0.9205027819,1.2481476068,0.7264121771,,,
66.9531250000,3,-1.0996257067,-1.4874629974,1.6135911942,1.3999025822,,,
66.9570312500,3,-1.0740481615,-2.0848760605,1.3841733932,2.3137574196,,,
66.9609375000,3,-0.9782183766,-2.5697712898,0.6494111419,2.4691901207,,,
66.9648437500,3,-0.8181089163,-2.8278400898,-0.2023263723,1.6029582024,,,
66.9687500000,3,-0.6040539145,-2.8046174049,-0.7147502899,0.4581934512,,,
66.9726562500,3,-0.3500320911,-2.5202803612,-0.6352187395,0.0288267769,,,
66.9765625000,3,-0.0726952851,-2.0640087128,-0.0643683746,0.5490622520,,,
66.9804687500,3,0.2097884715,-1.5694570541,0.6057462692,1.2596621513,,,
66.9843750000,3,0.4789977372,-1.1780573130,0.9279323816,1.1895136833,,,
66.9882812500,3,0.7175377011,-1.0002132654,0.6690481305,0.1541487724,,,
66.9921875000,3,0.9102483392,-1.0850216150,-0.0491089150,-1.0486786366,,,
66.9960937500,3,1.0452563763,-1.4068179131,-0.8216008544,-1.4463294744,,,
67.0000000000,3,1.1147983074,-1.8722357750,-1.2018703222,-0.8773624301,,,
67.0039062500,3,1.1157557964,-2.3458440304,-0.9683904052,-0.1496625096,,,
67.0078125000,3,1.0498676300,-2.6873333454,-0.2567999363,-0.2093746066,,,
67.0117187500,3,0.9236024022,-2.7900638580,0.5215811729,-1.1695123911,,,
67.0156250000,3,0.7477015853,-2.6104035378,0.9260607958,-2.1903746128,,,
67.0195312500,3,0.5364237428,-2.1798181534,0.7502256036,-2.3340253830,,,
67.0234375000,3,0.3065440655,-1.5963997841,0.1450737119,-1.5203741789,,,
67.0273437500,3,0.0761779323,-0.9981487393,-0.4720889926,-0.6085892916,,,
67.0312500000,3,-0.1364891827,-0.5253365040,-0.6684261560,-0.5207131505,,,
67.0351562500,3,-0.3144765496,-0.2822585404,-0.2558476329,-1.3023679256,,,
67.0390625000,3,-0.4431993067,-0.3088595569,0.5950803161,-2.0796325207,,,
67.0429687500,3,-0.5114925504,-0.5700059533,1.4558227062,-1.9559904337,,,
67.0468750000,3,-0.5123969316,-0.9653428197,1.8949031830,-0.9332420230,,,
67.0507812500,3,-0.4436509609,-1.3570325375,1.7346022129,0.0842326656,,,
67.0546875000,3,-0.3078562021,-1.6077703238,1.1556590796,0.2064439207,,,
67.0585937500,3,-0.1123025641,-1.6186555624,0.5873229504,-0.5401343107,,,
67.0625000000,3,0.1315325648,-1.3565375805,0.4486190081,-1.2462987900,,,
67.0664062500,3,0.4087777138,-0.8633387685,0.8957886100,-1.0549585819,,,
67.0703125000,3,0.7021972537,-0.2447979152,1.7271583080,-0.0422158092,,,
67.0742187500,3,0.9933863282,0.3582832217,2.5024330616,0.8552641869,,,
67.0781250000,3,1.2640471458,0.8084118962,2.8050153255,0.7926155925,,,
67.0820312500,3,1.4972583055,1.0088800192,2.4903113842,-0.1234965250,,,
67.0859375000,3,1.6786481142,0.9300745130,1.7713718414,-0.9455921650,,,
67.0898437500,3,1.7973897457,0.6174128652,1.0906100273,-0.8534126878,,,
67.0937500000,3,1.8469502926,0.1787314862,0.8544207811,0.0092662461,,,
67.0976562500,3,1.8255395889,-0.2454163581,1.1896128654,0.6835399270,,,
67.1015625000,3,1.7362290621,-0.5204105377,1.8674981594,0.3778626621,,,
67.1054687500,3,1.5867319107,-0.5545682311,2.4410910606,-0.7192874551,,,
67.1093750000,3,1.3888586760,-0.3243598938,2.5132625103,-1.6265954971,,,
67.1132812500,3,1.1576890945,0.1190752760,1.9752811193,-1.5659981966,,,
67.1171875000,3,0.9105144739,0.6638998389,1.0728944540,-0.7507273555,,,
67.1210937500,3,0.6656273603,1.1682065725,0.2603659332,-0.1608294994,,,
67.1250000000,3,0.4410408437,1.4989105463,-0.0701578707,-0.5356469750,,,
67.1289062500,3,0.2532279491,1.5682452917,0.1780648828,-1.6123585701,,,
67.1328125000,3,0.1159687415,1.3578609228,0.7500846982,-2.3884010315,,,
67.1367187500,3,0.0393854231,0.9239184856,1.1936430931,-2.1400220394,,,
67.1406250000,3,0.0292327236,0.3817838430,1.1317522526,-1.1570556164,,,
67.1445312500,3,0.0864932984,-0.1254846454,0.4902254939,-0.4437582195,,,
67.1484375000,3,0.2073061317,-0.4662192762,-0.4561136067,-0.6913289428,,,
67.1523437500,3,0.3832330704,-0.5560867786,-1.2462472916,-1.5714225769,,,
67.1562500000,3,0.6018447876,-0.3810429275,-1.5073515177,-2.0721306801,,,
67.1601562500,3,0.8475856185,-0.0010083021,-1.1764961481,-1.5333216190,,,
67.1640625000,3,1.1028562784,0.4667402506,-0.5369409323,-0.3240255415,,,
67.1679687500,3,1.3492401838,0.8799090981,-0.0473229326,0.5299715996,,,
67.1718750000,3,1.5687862635,1.1103928089,-0.0660347193,0.3881860375,,,
67.1757812500,3,1.7452603579,1.0795978308,-0.6358436346,-0.3567769825,,,
67.1796875000,3,1.8652768135,0.7802016735,-1.4577293396,-0.6869862676,,,
67.1835937500,3,1.9192321301,0.2783814371,-2.0696144104,-0.0058634565,,,
67.1875000000,3,1.9019747972,-0.3040999174,-2.1229758263,1.2453089952,,,
67.1914062500,3,1.8131656647,-0.8230438828,-1.5917129517,2.0308654308,,,
67.1953125000,3,1.6573022604,-1.1511183977,-0.7882040739,1.7716077566,,,
67.1992187500,3,1.4434069395,-1.2125432491,-0.1769280881,0.9301740527,,,
67.2031250000,3,1.1843998432,-1.0036535263,-0.0972309113,0.5333812833,,,
67.2070312500,3,0.8961992264,-0.5937088728,-0.5612147450,1.1194902658,,,
67.2109375000,3,0.5966150165,-0.1057268754,-1.2477419376,2.1855549812,,,
67.2148437500,3,0.3041090369,0.3174031973,-1.6961165667,2.6993045807,,,
67.2187500000,3,0.0365110561,0.5522381067,-1.5834439993,2.1528961658,,,
67.2226562500,3,-0.1902210414,0.5287525654,-0.9195645452,1.0824868679,,,
67.2265625000,3,-0.3631101251,0.2496527284,-0.0428063795,0.5230123401,,,
67.2304687500,3,-0.4730607569,-0.2102623135,0.5809331536,0.9548416734,,,
67.2343750000,3,-0.5154886842,-0.7245182395,0.6355117559,1.8178135157,,,
67.2382812500,3,-0.4906361699,-1.1495660543,0.1422561556,2.0887272358,,,
67.2421875000,3,-0.4035496116,-1.3640844822,-0.5542967916,1.3323696852,,,
67.2460937500,3,-0.2637225688,-1.3022117615,-0.9940615892,0.1525729597,,,
67.2500000000,3,-0.0844282210,-0.9716007710,-0.8780995607,-0.4175511301,,,
67.2539062500,3,0.1182122752,-0.4513470232,-0.2486480027,0.0362189636,,,
67.2578125000,3,0.3263598382,0.1296401173,0.5353348255,0.8927398920,,,
67.2617187500,3,0.5217077732,0.6278980374,1.0124828815,1.1357733011,,,
