Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Label,Stage
44.21484375,2,2.023416996,-0.8833917975,1.0281689167,1.8907237053,p,stimuli
44.21875,2,1.8126016855,-0.7857040763,1.436856389,1.0931932926,p,stimuli
44.22265625,2,1.5655199289,-0.449670583,1.2549599409,1.1670320034,p,stimuli
44.2265625,2,1.2993315458,0.0206505377,0.6775265932,2.0452809334,p,stimuli
44.23046875,2,1.0323767662,0.4859031141,0.1391924173,2.7983140945,p,stimuli
44.234375,2,0.7829005122,0.8097734451,0.0522625558,2.5840687752,p,stimuli
44.23828125,2,0.5677821636,0.8964796662,0.5581109524,1.5101830959,p,stimuli
44.2421875,2,0.401362747,0.7171341777,1.4407879114,0.5275794268,p,stimuli
44.24609375,2,0.2944482565,0.3177525103,2.254598856,0.4640319347,p,stimuli
44.25,2,0.2535600662,-0.1932870895,2.5893023014,1.1844433546,p,stimuli
44.25390625,2,0.280484587,-0.6748968363,2.3141691685,1.7351244688,p,stimuli
44.2578125,2,0.3721531332,-0.9919193387,1.6548035145,1.3245159388,p,stimuli
44.26171875,2,0.5208608508,-1.0521639585,1.0567594767,0.1386275589,p,stimuli
44.265625,2,0.7148090601,-0.831689775,0.9176384807,-0.8417608142,p,stimuli
44.26953125,2,0.9389333129,-0.3814052641,1.3481040001,-0.8357234001,p,stimuli
44.2734375,2,1.1759594679,0.1868244112,2.1049256325,-0.0532092303,p,stimuli
44.27734375,2,1.4076141119,0.7307549715,2.7361593246,0.5250748992,p,stimuli
44.28125,2,1.615904808,1.1166461706,2.851544857,0.1539418846,p,stimuli
44.28515625,2,1.7843806744,1.255795002,2.3562207222,-0.9115822911,p,stimuli
44.2890625,2,1.8992866278,1.1287062168,1.507819891,-1.6741552353,p,stimuli
44.29296875,2,1.9505281448,0.7902789116,0.7627501488,-1.4113327265,p,stimuli
44.296875,2,1.9323824644,0.3545870483,0.5036928654,-0.4133922458,p,stimuli
44.30078125,2,1.8439044952,-0.0365716927,0.8114671707,0.3116894662,p,stimuli
44.3046875,2,1.688999176,-0.2527380586,1.4178382158,0.0648990795,p,stimuli
44.30859375,2,1.4761564732,-0.210756436,1.8675026894,-0.8337931037,p,stimuli
44.3125,2,1.21786654,0.1022156104,1.7922335863,-1.376953721,p,stimuli
44.31640625,2,0.9297554493,0.624961853,1.133005023,-0.9040230513,p,stimuli
44.3203125,2,0.6295032501,1.2387545109,0.1770665497,0.2179785073,p,stimuli
44.32421875,2,0.3356178105,1.7996610403,-0.6122685671,0.9627255797,p,stimuli
44.328125,2,0.0661518797,2.1777584553,-0.8712394238,0.6860261559,p,stimuli
44.33203125,2,-0.1625489444,2.2925095558,-0.5516659617,-0.2228032947,p,stimuli
44.3359375,2,-0.3369786441,2.134608984,0.0519242622,-0.7445405126,p,stimuli
44.33984375,2,-0.4474054575,1.7683113813,0.4802787602,-0.2762583792,p,stimuli
44.34375,2,-0.4885435402,1.3136075735,0.3859111667,0.7484284043,p,stimuli
44.34765625,2,-0.4599142969,0.9131366014,-0.2574816048,1.2986238003,p,stimuli
44.3515625,2,-0.3658730984,0.6929003596,-1.1380937099,0.7964992523,p,stimuli
44.35546875,2,-0.2152985185,0.727553606,-1.7917332649,-0.2937529087,p,stimuli
44.359375,2,-0.0209666267,1.0197812319,-1.8790090084,-0.9397311211,p,stimuli
44.36328125,2,0.2013465464,1.4994176626,-1.3880262375,-0.5935615897,p,stimuli
44.3671875,2,0.4339714944,2.0425508022,-0.6412343979,0.2514101565,p,stimuli
44.37109375,2,0.6585837007,2.5053756237,-0.102330327,0.568351686,p,stimuli
44.375,2,0.8574873805,2.7635211945,-0.0988359526,-0.1495184749,p,stimuli
44.37890625,2,1.014855504,2.7460715771,-0.6264525056,-1.3656016588,p,stimuli
44.3828125,2,1.1178388596,2.4549601078,-1.3523267508,-2.0414142609,p,stimuli
44.38671875,2,1.1574677229,1.9644185305,-1.8152561188,-1.6901847124,p,stimuli
44.390625,2,1.1292824745,1.400636673,-1.7029395103,-0.8669061661,p,stimuli
44.39453125,2,1.0336494446,0.907201767,-1.0402392149,-0.5946745276,p,stimuli
44.3984375,2,0.8757399917,0.605795145,-0.1757055521,-1.3133707047,p,stimuli
44.40234375,2,0.6651743054,0.5629131198,0.4256005883,-2.4244966507,p,stimuli
44.40625,2,0.4153547585,0.7717348933,0.4589690864,-2.8971831799,p,stimuli
44.41015625,2,0.1425350159,1.1541055441,-0.0391531847,-2.3167259693,p,stimuli
44.4140625,2,-0.1353098303,1.5820891857,-0.714635253,-1.3050765991,p,stimuli
44.41796875,2,-0.3997335732,1.9131840467,-1.1093244553,-0.8840067983,p,stimuli
44.421875,2,-0.6331022382,2.0295484066,-0.9369301796,-1.4313321114,p,stimuli
44.42578125,2,-0.8198213577,1.8704820871,-0.2559065521,-2.2960767746,p,stimuli
44.4296875,2,-0.9474210739,1.4492633343,0.5642117858,-2.4655313492,p,stimuli
44.43359375,2,-1.0074238777,0.8497216702,1.0628942251,-1.6029475927,p,stimuli
44.4375,2,-0.995934248,0.2034861743,0.9633654952,-0.3960847557,p,stimuli
44.44140625,2,-0.9139090776,-0.3458582759,0.3375355005,0.139477089,p,stimuli
44.4453125,2,-0.7670901418,-0.681884408,-0.4376292229,-0.3089717031,p,stimuli
44.44921875,2,-0.5656031966,-0.746988833,-0.9061557651,-1.0388561487,p,stimuli
44.453125,2,-0.323251754,-0.5579335093,-0.8061795235,-1.0569595098,p,stimuli
44.45703125,2,-0.0565547682,-0.2010060549,-0.2265896499,-0.1008859798,p,stimuli
44.4609375,2,0.2164048254,0.1918729693,0.4465853274,1.0859946012,p,stimuli
44.46484375,2,0.4772400856,0.4795454741,0.7619419098,1.5071332455,p,stimuli
44.46875,2,0.7085409164,0.5505365133,0.4738323689,0.9246324897,p,stimuli
44.47265625,2,0.8950867057,0.3538317084,-0.3094981909,0.0972797647,p,stimuli
44.4765625,2,1.0249055624,-0.0869264156,-1.189489007,0.0018795941,p,stimuli
44.48046875,2,1.0901068449,-0.6797151566,-1.7145117521,0.8331649899,p,stimuli
44.484375,2,1.0874290466,-1.2891632318,-1.6487653255,1.8036278486,p,stimuli
44.48828125,2,1.0184639692,-1.7734788656,-1.1118421555,1.947712183,p,stimuli
44.4921875,2,0.8895424604,-2.0231542587,-0.5054358244,1.1091445684,p,stimuli
44.49609375,2,0.7112897635,-1.990840435,-0.2711069584,0.1031118706,p,stimuli
44.5,2,0.4978801012,-1.7042062283,-0.6241857409,-0.1124291793,p,stimuli
44.50390625,2,0.2660444975,-1.2582575083,-1.4231739044,0.5897694826,p,stimuli
44.5078125,2,0.0338994302,-0.7892223001,-2.2528789043,1.3818775415,p,stimuli
44.51171875,2,-0.1803211719,-0.4371612072,-2.6715362072,1.3325121403,p,stimuli
44.515625,2,-0.3595424891,-0.307548821,-2.4739835262,0.3643717468,p,stimuli
44.51953125,2,-0.4890447259,-0.4423575401,-1.813336134,-0.6601737738,p,stimuli
44.5234375,2,-0.5574951172,-0.8085675836,-1.1083337069,-0.8131953478,p,stimuli
44.52734375,2,-0.5577437878,-1.3072527647,-0.7918583155,-0.0426526181,p,stimuli
44.53125,2,-0.4873285294,-1.80075109,-1.0512151718,0.7799609303,p,stimuli
44.53515625,2,-0.3486523628,-2.1504731178,-1.7156996727,0.7542194128,p,stimuli
44.5390625,2,-0.1488225609,-2.2549853325,-2.3587772846,-0.1261030287,p,stimuli
44.54296875,2,0.1008387282,-2.0779285431,-2.553696394,-0.9641818404,p,stimuli
44.546875,2,0.385577172,-1.6581218243,-2.1294803619,-0.8747087717,p,stimuli
44.55078125,2,0.6882283688,-1.0990775824,-1.2740105391,0.1119964644,p,stimuli
44.5546875,2,0.9904078245,-0.5408017635,-0.4224655628,1.0795744658,p,stimuli
44.55859375,2,1.2737861872,-0.1216074228,0.0021023729,1.1587468386,p,stimuli
44.5625,2,1.5213596821,0.0595971756,-0.159254089,0.4111909866,p,stimuli
44.56640625,2,1.7186295986,-0.0297902655,-0.7076951861,-0.2382753193,p,stimuli
44.5703125,2,1.8546049595,-0.3473453224,-1.207270503,0.0482261218,p,stimuli
44.57421875,2,1.9225625992,-0.7874649167,-1.2476658821,1.1596873999,p,stimuli
44.578125,2,1.9205081463,-1.2105345726,-0.6916641593,2.1428236961,p,stimuli
44.58203125,2,1.8513082266,-1.4814194441,0.2408861518,2.1686217785,p,stimuli
44.5859375,2,1.7224824429,-1.5067270994,1.1029071808,1.3720771074,p,stimuli
44.58984375,2,1.5456726551,-1.2606277466,1.4860278368,0.7078620791,p,stimuli
44.59375,2,1.3358232975,-0.7921526432,1.2634222507,0.969553411,p,stimuli
44.59765625,2,1.110132575,-0.2119695246,0.6641822457,1.9741703272,p,stimuli
44.6015625,2,0.8868453503,0.3377441466,0.1347220689,2.7449362278,p,stimuli
44.60546875,2,0.6839746237,0.7220739126,0.0702304989,2.505790472,p,stimuli
44.609375,2,0.5180381536,0.8501627445,0.5769891739,1.4722014666,p,stimuli
44.61328125,2,0.4028998911,0.6999453306,1.4078934193,0.6307988763,p,stimuli
44.6171875,2,0.3487966061,0.3240435123,2.1097984314,0.7328765988,p,stimuli
44.62109375,2,0.361617595,-0.1647898853,2.2944765091,1.5295351744,p,stimuli
44.625,2,0.4424877465,-0.6246894002,1.8709543943,2.0294337273,p,stimuli
44.62890625,2,0.5876829624,-0.9236545563,1.1001136303,1.5158194304,p,stimuli
44.6328125,2,0.7888839841,-0.9758031964,0.4388613701,0.2841154635,p,stimuli
44.63671875,2,1.0337507725,-0.7649642825,0.2671635747,-0.6533316374,p,stimuli
44.640625,2,1.3067778349,-0.3491430581,0.6613699198,-0.5940691233,p,stimuli
44.64453125,2,1.5903699398,0.1553652585,1.3495360613,0.1443838626,p,stimuli
44.6484375,2,1.8660643101,0.6058592796,1.8754707575,0.5560491085,p,stimuli
44.65234375,2,2.1158134937,0.8723747134,1.8732577562,-0.0191936716,p,stimuli
44.65625,2,2.3232395649,0.8733583093,1.2878475189,-1.2149429321,p,stimuli
44.66015625,2,2.4747714996,0.5980949402,0.4096070826,-2.0065662861,p,stimuli
44.6640625,2,2.5605885983,0.1097413078,-0.2978951633,-1.7525638342,p,stimuli
44.66796875,2,2.5753016472,-0.4718677998,-0.4737880528,-0.8457731009,p,stimuli
44.671875,2,2.5183250904,-1.0029275417,-0.0743180513,-0.3095554709,p,stimuli
44.67578125,2,2.393914938,-1.3549233675,0.6025595665,-0.7514150739,p,stimuli
44.6796875,2,2.2108705044,-1.4496854544,1.0971093178,-1.7426146269,p,stimuli
44.68359375,2,1.9819178581,-1.2806297541,1.0644961596,-2.2572953701,p,stimuli
44.6875,2,1.7228204012,-0.9143676162,0.4825240672,-1.7226268053,p,stimuli
44.69140625,2,1.4512788057,-0.4722439647,-0.3339819908,-0.6075043082,p,stimuli
44.6953125,2,1.1856950521,-0.0968649611,-0.9207841754,0.0515090637,p,stimuli
44.69921875,2,0.9438890815,0.0872073546,-0.9415168762,-0.2969077229,p,stimuli
44.703125,2,0.7418548465,0.0078206481,-0.388635993,-1.1620548964,p,stimuli
44.70703125,2,0.5926459432,-0.3347637653,0.4122782946,-1.5188890696,p,stimuli
44.7109375,2,0.5054649711,-0.8677126169,0.9974375963,-0.8614833355,p,stimuli
44.71484375,2,0.4850229323,-1.4653539658,1.0422713757,0.2737418115,p,stimuli
44.71875,2,0.531211555,-1.9833952188,0.5552572012,0.8495718837,p,stimuli
44.72265625,2,0.6391123533,-2.2982513905,-0.1278924942,0.3815555871,p,stimuli
44.7265625,2,0.7993414998,-2.3407049179,-0.5461914539,-0.572078228,p,stimuli
44.73046875,2,0.9987059832,-2.114675045,-0.3905416429,-0.9842492342,p,stimuli
44.734375,2,1.2211265564,-1.6959553957,0.3098808825,-0.4104824066,p,stimuli
44.73828125,2,1.4487612247,-1.2112654448,1.2036451101,0.5558192134,p,stimuli
44.7421875,2,1.6632534266,-0.803360343,1.8259268999,0.8892483115,p,stimuli
44.74609375,2,1.8470147848,-0.5917633772,1.8751897812,0.1807211787,p,stimuli
44.75,2,1.9844557047,-0.639882803,1.3920503855,-0.9423003793,p,stimuli
44.75390625,2,2.0630767345,-0.937528193,0.7332701087,-1.4529001713,p,stimuli
44.7578125,2,2.0743448734,-1.4036182165,0.3564780951,-0.9686717987,p,stimuli
44.76171875,2,2.0142924786,-1.908339262,0.5445623398,-0.1366687566,p,stimuli
44.765625,2,1.8837999105,-2.3086812496,1.2347859144,0.0335500836,p,stimuli
44.76953125,2,1.6885390282,-2.487613678,2.0549790859,-0.7925223708,p,stimuli
44.7734375,2,1.4385834932,-2.3861632347,2.5451672077,-1.9259471893,p,stimuli
44.77734375,2,1.1477115154,-2.0196037292,2.4319562912,-2.3511314392,p,stimuli
44.78125,2,0.8324519396,-1.4733178616,1.7914091349,-1.7565191984,p,stimuli
44.78515625,2,0.5109373331,-0.8794680238,1.002905488,-0.8469167948,p,stimuli
44.7890625,2,0.2016462833,-0.3808674812,0.5216265917,-0.6187377572,p,stimuli
44.79296875,2,-0.0778783485,-0.0919529721,0.6058998704,-1.3384540081,p,stimuli
44.796875,2,-0.312246114,-0.067554757,1.162663579,-2.2675812244,p,stimuli
44.80078125,2,-0.4892849326,-0.2880216837,1.8035786152,-2.4151484966,p,stimuli
44.8046875,2,-0.6008828282,-0.6647768021,2.0781848431,-1.549325943,p,stimuli
44.80859375,2,-0.6435461044,-1.06477952,1.744482398,-0.4351914227,p,stimuli
44.8125,2,-0.6186356544,-1.3471884727,0.9149115682,-0.055809062,p,stimuli
44.81640625,2,-0.5322642922,-1.4021744728,-0.0097005926,-0.61195153,p,stimuli
44.8203125,2,-0.3948629498,-1.1812449694,-0.5786983967,-1.3217921257,p,stimuli
44.82421875,2,-0.2204455733,-0.7107670903,-0.5598515272,-1.224952817,p,stimuli
44.828125,2,-0.0256239995,-0.0849800557,-0.0767148435,-0.1696420312,p,stimuli
44.83203125,2,0.1715582013,0.5595892668,0.4671176374,1.0253722668,p,stimuli
44.8359375,2,0.3528918326,1.0812979937,0.6314760447,1.3996034861,p,stimuli
44.83984375,2,0.5012797713,1.3719611168,0.2049828023,0.8243712187,p,stimuli
44.84375,2,0.6019368768,1.3862569332,-0.6666026115,0.1271393299,p,stimuli
44.84765625,2,0.6434289813,1.1539080143,-1.5659453869,0.2399442047,p,stimuli
44.8515625,2,0.6184779406,0.7713008523,-2.0524070263,1.2417427301,p,stimuli
44.85546875,2,0.5244767666,0.37484321,-1.9244018793,2.2728059292,p,stimuli
44.859375,2,0.3636790812,0.1033629775,-1.3387815952,2.408749342,p,stimuli
44.86328125,2,0.1430495828,0.0598559938,-0.7157866359,1.6018037796,p,stimuli
44.8671875,2,-0.1262144744,0.2830682695,-0.48650226,0.7282211781,p,stimuli
44.87109375,2,-0.4294566512,0.7367027402,-0.8340469003,0.6934472919,p,stimuli
44.875,2,-0.7495763302,1.3192101717,-1.5834743977,1.5088200569,p,stimuli
44.87890625,2,-1.0682142973,1.8914819956,-2.3063197136,2.2825801373,p,stimuli
44.8828125,2,-1.3670262098,2.3148574829,-2.5771923065,2.1342692375,p,stimuli
44.88671875,2,-1.6289551258,2.4890272617,-2.2287788391,1.098618865,p,stimuli
44.890625,2,-1.839414835,2.3794491291,-1.4525598288,0.0957245752,p,stimuli
44.89453125,2,-1.9873005152,2.0267603397,-0.6849232912,-0.0022518544,p,stimuli
44.8984375,2,-2.065757513,1.5356075764,-0.3468510211,0.7449638247,p,stimuli
44.90234375,2,-2.0726537704,1.0459573269,-0.5930184722,1.4135593176,p,stimuli
44.90625,2,-2.0107226372,0.6947486997,-1.220515728,1.1657012701,p,stimuli
44.91015625,2,-1.8873679638,0.5783982277,-1.7918126583,0.111439757,p,stimuli
44.9140625,2,-1.7141419649,0.7264332771,-1.8983119726,-0.7979314923,p,stimuli
44.91796875,2,-1.5059359074,1.0934789181,-1.4066503048,-0.7363759875,p,stimuli
44.921875,2,-1.2799373865,1.5717943907,-0.5402361751,0.1572979242,p,stimuli
44.92578125,2,-1.0544273853,2.0209212303,0.2528302372,0.9239748716,p,stimuli
44.9296875,2,-0.84750247,2.3063178062,0.5664097667,0.765196383,p,stimuli
44.93359375,2,-0.6758092642,2.3363888264,0.2779198885,-0.141232118,p,stimuli
44.9375,2,-0.5533809066,2.08776021,-0.3797492683,-0.8238688111,p,stimuli
44.94140625,2,-0.4906556904,1.6118708849,-0.9590294957,-0.5119628906,p,stimuli
44.9453125,2,-0.4937471449,1.0210734606,-1.0668481588,0.5739799142,p,stimuli
44.94921875,2,-0.5640157461,0.4580492079,-0.6009854674,1.4428241253,p,stimuli
44.953125,2,-0.6979724765,0.056920588,0.1879262924,1.3395001888,p,stimuli
44.95703125,2,-0.8875212073,-0.0932843164,0.8459024429,0.5099698305,p,stimuli
44.9609375,2,-1.1205221415,0.0271955505,0.9870999455,-0.0564640574,p,stimuli
44.96484375,2,-1.3816381693,0.3636680245,0.5247533321,0.3558871746,p,stimuli
44.96875,2,-1.6534041166,0.8022068739,-0.2767210305,1.4516122341,p,stimuli
44.97265625,2,-1.9174451828,1.2011028528,-0.9596549273,2.2195315361,p,stimuli
44.9765625,2,-2.1557588577,1.429925561,-1.1465374231,1.959504962,p,stimuli
44.98046875,2,-2.351970911,1.4054868221,-0.7652102113,0.9923967123,p,stimuli
44.984375,2,-2.4924793243,1.1148488522,-0.0910297558,0.3283992112,p,stimuli
44.98828125,2,-2.5674037933,0.6190677285,0.419228375,0.6325693727,p,stimuli
44.9921875,2,-2.57127738,0.036646165,0.4022434056,1.5440531969,p,stimuli
44.99609375,2,-2.5034294128,-0.4887731373,-0.1928103268,2.0442540646,p,stimuli
45.0,2,-2.3680360317,-0.8276190758,-1.07224226,1.4980061054,p,stimuli
45.00390625,2,-2.1738312244,-0.8997642994,-1.7720499039,0.3045157194,p,stimuli
45.0078125,2,-1.9335011244,-0.6963647008,-1.9340773821,-0.5067213178,p,stimuli
45.01171875,2,-1.6628037691,-0.2821817398,-1.5188106298,-0.322514087,p,stimuli
45.015625,2,-1.3794739246,0.2222483158,-0.8274305463,0.4335041046,p,stimuli
45.01953125,2,-1.1019902229,0.6737096906,-0.3199552298,0.7398867607,p,stimuli
45.0234375,2,-0.8482919931,0.9455971718,-0.3383921385,0.0273878854,p,stimuli
45.02734375,2,-0.6345325112,0.9626309276,-0.9006972909,-1.2325043678,p,stimuli
45.03125,2,-0.473958075,0.7214834094,-1.6889377832,-2.001760006,p,stimuli
45.03515625,2,-0.3759894967,0.2916634679,-2.2387695313,-1.7287539244,p,stimuli
45.0390625,2,-0.3455708325,-0.2035834342,-2.2167983055,-0.9049832225,p,stimuli
45.04296875,2,-0.3828304708,-0.6211235523,-1.6197654009,-0.5572872162,p,stimuli
45.046875,2,-0.4830781519,-0.8372550011,-0.7763046622,-1.1943044662,p,stimuli
45.05078125,2,-0.6371383667,-0.78172189,-0.1502248943,-2.2831821442,p,stimuli
45.0546875,2,-0.8319965601,-0.4570990801,-0.0631028041,-2.7910385132,p,stimuli
45.05859375,2,-1.051713109,0.0617661253,-0.5022845864,-2.2383463383,p,stimuli
45.0625,2,-1.2785420418,0.6481040716,-1.1292462349,-1.1885999441,p,stimuli
45.06640625,2,-1.4941745996,1.1577886343,-1.4832924604,-0.6742283106,p,stimuli
45.0703125,2,-1.6810238361,1.468646884,-1.258608222,-1.1449368,p,stimuli
45.07421875,2,-1.8234574795,1.5137416124,-0.4887506366,-2.0122919083,p,stimuli
45.078125,2,-1.9088951349,1.2995055914,0.4719110429,-2.2554588318,p,stimuli
45.08203125,2,-1.9286932945,0.9037604928,1.1587256193,-1.4693489075,p,stimuli
45.0859375,2,-1.8787549734,0.4541654885,1.273235321,-0.2846337855,p,stimuli
45.08984375,2,-1.7598227262,0.0930032954,0.8600878716,0.2695169449,p,stimuli
45.09375,2,-1.5774341822,-0.0620418712,0.2784936726,-0.1905260235,p,stimuli
45.09765625,2,-1.3415436745,0.0496364273,-0.0146466885,-1.0179176331,p,stimuli
45.1015625,2,-1.065834403,0.414734453,0.2599466741,-1.2023382187,p,stimuli
45.10546875,2,-0.7667725682,0.9494681358,1.0350638628,-0.4075721502,p,stimuli
45.109375,2,-0.4624657631,1.5223269463,1.9357222319,0.6800892353,p,stimuli
45.11328125,2,-0.1714075208,1.989918232,2.5023186207,1.0485827923,p,stimuli
45.1171875,2,0.0888052359,2.2360789776,2.4646279812,0.3906118572,p,stimuli
45.12109375,2,0.3026922643,2.2035393715,1.9026126862,-0.5842565894,p,stimuli
45.125,2,0.457962811,1.9094589949,1.1977747679,-0.8745809793,p,stimuli
45.12890625,2,0.5463657975,1.440582037,0.8041960597,-0.2087761164,p,stimuli
45.1328125,2,0.5642588139,0.9293389916,0.9763659239,0.6797314286,p,stimuli
45.13671875,2,0.5128557086,0.5174463987,1.6167691946,0.804816246,p,stimuli
45.140625,2,0.3981356323,0.3169820011,2.3344929218,-0.0609316826,p,stimuli
45.14453125,2,0.2304203361,0.3796037734,2.6797533035,-1.1486822367,p,stimuli
45.1484375,2,0.0236483589,0.6823507547,2.4139089584,-1.472486496,p,stimuli
45.15234375,2,-0.2056023479,1.1339162588,1.6532688141,-0.8296595216,p,stimuli
45.15625,2,-0.4392758608,1.5996757746,0.800571382,-0.0011159645,p,stimuli
45.16015625,2,-0.6591023803,1.9386092424,0.3051368892,0.0526651666,p,stimuli
45.1640625,2,-0.8478770852,2.0419991016,0.3952768743,-0.8212605715,p,stimuli
45.16796875,2,-0.9906645417,1.8632963896,0.9431544542,-1.8063731194,p,stimuli
45.171875,2,-1.0758441687,1.4309716225,1.5429779291,-1.9455068111,p,stimuli
45.17578125,2,-1.0959249735,0.8408238888,1.7556741238,-1.1142505407,p,stimuli
45.1796875,2,-1.048071146,0.2298586965,1.3735052347,-0.1450864375,p,stimuli
45.18359375,2,-0.9343034029,-0.2611097991,0.546151042,0.0243814234,p,stimuli
45.1875,2,-0.7613611221,-0.5258825421,-0.3072727025,-0.6907636523,p,stimuli
45.19140625,2,-0.5402350426,-0.5217963457,-0.7476123571,-1.4370108843,p,stimuli
45.1953125,2,-0.285403192,-0.2812173665,-0.5771945119,-1.2962806225,p,stimuli
45.19921875,2,-0.0138234217,0.0975417718,0.0430942774,-0.2269546986,p,stimuli
45.203125,2,0.2562474906,0.4773893058,0.6912421584,0.8889879584,p,stimuli
45.20703125,2,0.5065255761,0.7202587128,0.9376984835,1.1410232782,p,stimuli
45.2109375,2,0.7199736238,0.7251870632,0.6032564044,0.5135216117,p,stimuli
45.21484375,2,0.881988585,0.4562289417,-0.1331928372,-0.1051872596,p,stimuli
45.21875,2,0.9814195633,-0.0474463217,-0.8415614367,0.1628647596,p,stimuli
45.22265625,2,1.0113457441,-0.6820440292,-1.0981177092,1.2815042734,p,stimuli
45.2265625,2,0.9695586562,-1.3073468208,-0.7394760251,2.330344677,p,stimuli
45.23046875,2,0.8587179184,-1.78490448,0.0390618369,2.4381091595,p,stimuli
45.234375,2,0.6861661077,-2.0157444477,0.7997088432,1.6665058136,p,stimuli
45.23828125,2,0.4634184241,-1.9672720432,1.1233764887,0.9422783256,p,stimuli
45.2421875,2,0.2053616345,-1.6819880009,0.8594747186,1.1069942713,p,stimuli
45.24609375,2,-0.070782125,-1.2656371593,0.2147817463,2.0550320148,p,stimuli
45.25,2,-0.3466536999,-0.8580372334,-0.3718002141,2.8401138783,p,stimuli
45.25390625,2,-0.6040343642,-0.5945852399,-0.4935804009,2.6416420937,p,stimuli
45.2578125,2,-0.8261133432,-0.5689924359,-0.0211997107,1.6040437222,p,stimuli
45.26171875,2,-0.9986564517,-0.8074628115,0.8182676435,0.691960156,p,stimuli
45.265625,2,-1.110994935,-1.261392355,1.5756297112,0.7090543509,p,stimuli
45.26953125,2,-1.1567656994,-1.8205925226,1.84692204,1.4822542667,p,stimuli
45.2734375,2,-1.1343502998,-2.3434126377,1.5137416124,2.0442709923,p,stimuli
45.27734375,2,-1.0469835997,-2.6955084801,0.8126993179,1.627797246,p,stimuli
45.28125,2,-0.9025231004,-2.7866299152,0.1924390048,0.4559106231,p,stimuli
45.28515625,2,-0.7128959298,-2.5953474045,0.0438606851,-0.4787058532,p,stimuli
45.2890625,2,-0.4932619333,-2.1749386787,0.4651069045,-0.4205259085,p,stimuli
45.29296875,2,-0.2609506249,-1.6388242245,1.2020500898,0.3838907182,p,stimuli
45.296875,2,-0.0342472531,-1.1295409203,1.7999315262,0.9436837435,p,stimuli
45.30078125,2,0.168888405,-0.7797574997,1.8753701448,0.5407336354,p,stimuli
45.3046875,2,0.3320806623,-0.6760159731,1.3458777666,-0.5327951908,p,stimuli
45.30859375,2,0.4416861832,-0.8351339698,0.4794612229,-1.2697132826,p,stimuli
45.3125,2,0.487751931,-1.1997362375,-0.2653935254,-0.9744660258,p,stimuli
45.31640625,2,0.4647158086,-1.6541366577,-0.5135509372,0.0271348841,p,stimuli
45.3203125,2,0.3718014359,-2.0562183857,-0.1969234049,0.7198479772,p,stimuli
45.32421875,2,0.2130791098,-2.2765705585,0.4058870077,0.4336826503,p,stimuli
45.328125,2,-0.0028109844,-2.2341575623,0.837716639,-0.4751736522,p,stimuli
45.33203125,2,-0.2632542253,-1.9187383652,0.7380442023,-0.9923911691,p,stimuli
45.3359375,2,-0.5525340438,-1.3938928843,0.0604591295,-0.4865037203,p,stimuli
45.33984375,2,-0.852920711,-0.7798233628,-0.8978477716,0.6403571963,p,stimuli
45.34375,2,-1.1459004879,-0.220640704,-1.6722643375,1.3567345142,p,stimuli
45.34765625,2,-1.4134594202,0.154898718,-1.9071530104,1.0485405922,p,stimuli
45.3515625,2,-1.6393321753,0.2684481442,-1.5670024157,0.1395803094,p,stimuli
45.35546875,2,-1.8101294041,0.113311708,-0.9559428096,-0.3475029171,p,stimuli
45.359375,2,-1.9162638187,-0.2439476848,-0.5339737535,0.1587321162,p,stimuli
45.36328125,2,-1.9526120424,-0.681972146,-0.6399741173,1.1899846792,p,stimuli
45.3671875,2,-1.9188646078,-1.0580822229,-1.287376523,1.7123658657,p,stimuli
45.37109375,2,-1.8195406199,-1.2475832701,-2.1548762321,1.1792166233,p,stimuli
45.375,2,-1.6636660099,-1.1781313419,-2.777764082,0.0876085907,p,stimuli
45.37890625,2,-1.4641371965,-0.8497371674,-2.8253390789,-0.5296769738,p,stimuli
45.3828125,2,-1.2368154526,-0.3349240422,-2.2983164787,-0.1578925103,p,stimuli
45.38671875,2,-0.9994141459,0.2410037667,-1.5280395746,0.6762345433,p,stimuli
45.390625,2,-0.7702575922,0.7341772318,-0.9779759645,0.9458116889,p,stimuli
45.39453125,2,-0.566996932,1.0214860439,-0.9663563371,0.1769587547,p,stimuli
45.3984375,2,-0.4053736925,1.0342324972,-1.4760235548,-1.0617738962,p,stimuli
45.40234375,2,-0.2981163263,0.7768945694,-2.165340662,-1.7337173223,p,stimuli
45.40625,2,-0.2540471554,0.3258543611,-2.5736117363,-1.3858809471,p,stimuli
45.41015625,2,-0.277462095,-0.1915574968,-2.3979992867,-0.6044185758,p,stimuli
45.4140625,2,-0.3678261638,-0.6319591403,-1.6761094332,-0.4089125395,p,stimuli
45.41796875,2,-0.5198061466,-0.8751915097,-0.7648921609,-1.2042678595,p,stimuli
45.421875,2,-0.7236381173,-0.857206285,-0.1284618974,-2.3607568741,p,stimuli
45.42578125,2,-0.9658043385,-0.5875535607,-0.0618515015,-2.8512907028,p,stimuli
45.4296875,2,-1.2299720049,-0.1466780156,-0.5160698295,-2.2953665257,p,stimuli
45.43359375,2,-1.4981286526,0.3362347186,-1.1291774511,-1.3438242674,p,stimuli
45.4375,2,-1.7518355846,0.7187895775,-1.4447369576,-1.0116473436,p,stimuli
